zpid,monthly_homeowners_insurance,zip_code,monthly_hoa,purchase_price,living_area,lot_size,home_features_score,home
121929387,-1.4210854715202004e-14,33076.0,467.0,1550000.0,4039.0,7125.0,0.4575015902519226,type_SINGLE_FAMILY
251213656,147.0,33844.0,686.0,420000.0,2551.0,8233.0,0.2841774821281433,type_SINGLE_FAMILY
46714130,-1.4210854715202004e-14,33431.0,0.0,483300.0,1470.0,2742.0,0.4251900017261505,type_TOWNHOUSE
48092616,113.71499999999999,32132.0,0.0,324900.0,2150.0,8560.0,0.3670254051685333,type_SINGLE_FAMILY
2055214140,-1.4210854715202004e-14,33837.0,0.0,317990.0,1982.0,1982.0,-0.03912876918911934,type_TOWNHOUSE
2053938746,-1.4210854715202004e-14,34771.0,0.0,503990.0,1961.0,1961.0,-0.09618960320949554,type_SINGLE_FAMILY
345426221,-1.4210854715202004e-14,32174.0,125.0,444990.0,2601.0,10018.0,-0.2588498294353485,type_SINGLE_FAMILY
46726539,649.2499999999999,33486.0,62.99999999999997,1855000.0,2768.0,15816.0,0.5705651640892029,type_SINGLE_FAMILY
341073650,-1.4210854715202004e-14,34731.0,50.0,299990.0,1335.0,1335.0,-0.06345893442630768,type_SINGLE_FAMILY
2054095955,-1.4210854715202004e-14,34293.0,0.0,468999.0,2529.0,2529.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657154,-1.4210854715202004e-14,34479.0,0.0,353990.0,2358.0,2358.0,-0.03912876918911934,type_SINGLE_FAMILY
306157739,839.65,33496.0,981.0,2399000.0,3394.0,12423.0,0.48840653896331787,type_SINGLE_FAMILY
46695781,24.5,33430.0,0.0,70000.0,1725.0,8712.0,-0.06645944714546204,type_SINGLE_FAMILY
2053075050,-1.4210854715202004e-14,32724.0,0.0,583990.0,2776.0,2776.0,-0.05807140842080116,type_SINGLE_FAMILY
45188171,3.5,33852.0,0.0,10000.0,-2.2737367544323206e-13,9583.0,-0.11393067240715027,type_LOT
343962902,-1.4210854715202004e-14,33982.0,0.0,464999.0,3231.0,3231.0,-0.11588343232870102,type_SINGLE_FAMILY
2055923131,-1.4210854715202004e-14,32174.0,0.0,385990.0,2447.0,2447.0,-0.09618960320949554,type_SINGLE_FAMILY
46389929,132.965,33541.0,0.0,379900.0,2622.0,40788.0,-0.055467844009399414,type_SINGLE_FAMILY
2058231215,-1.4210854715202004e-14,33541.0,0.0,309990.0,1272.0,1272.0,-0.11588343232870102,type_SINGLE_FAMILY
163946377,31.465000000000003,33772.0,524.0,89900.00000000006,608.0,8222.0,-0.2134293019771576,type_CONDO
47458234,98.0,32177.0,0.0,280000.0,2698.0,9800.0,0.1337953060865402,type_SINGLE_FAMILY
47601755,6.650000000000006,34287.0,0.0,19000.0,1595.0,10000.0,-0.13293468952178955,type_SINGLE_FAMILY
340029315,-1.4210854715202004e-14,32958.0,0.0,249900.0,1770.0,1770.0,0.04828810691833496,type_SINGLE_FAMILY
2054694267,-1.4210854715202004e-14,34771.0,0.0,382990.0,1896.0,1896.0,-0.09618960320949554,type_SINGLE_FAMILY
2057916782,-1.4210854715202004e-14,32958.0,0.0,298990.0,2044.0,2044.0,-0.09618960320949554,type_SINGLE_FAMILY
2057916786,-1.4210854715202004e-14,32958.0,0.0,292990.0,1864.0,1864.0,-0.09618960320949554,type_SINGLE_FAMILY
2053836726,-1.4210854715202004e-14,34771.0,0.0,443900.0,3087.0,3087.0,-0.09618960320949554,type_SINGLE_FAMILY
2061253828,-1.4210854715202004e-14,34293.0,0.0,644995.0,3123.0,3123.0,-0.09618960320949554,type_SINGLE_FAMILY
2059113127,-1.4210854715202004e-14,34771.0,0.0,528990.0,3416.0,3416.0,-0.09618960320949554,type_SINGLE_FAMILY
343821034,-1.4210854715202004e-14,34286.0,0.0,458900.0,2797.0,2797.0,-0.09618960320949554,type_SINGLE_FAMILY
339083309,-1.4210854715202004e-14,34772.0,105.00000000000001,567990.0,3192.0,6250.0,-0.22140651941299438,type_SINGLE_FAMILY
2053406494,-1.4210854715202004e-14,32174.0,0.0,421990.0,2601.0,2601.0,-0.09618960320949554,type_SINGLE_FAMILY
2054475092,-1.4210854715202004e-14,32724.0,0.0,329990.0,2292.0,2292.0,-0.09618960320949554,type_SINGLE_FAMILY
2075721002,-1.4210854715202004e-14,34773.0,0.0,452990.0,2601.0,2601.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657148,-1.4210854715202004e-14,34479.0,0.0,342490.0,2260.0,2260.0,-0.03912876918911934,type_SINGLE_FAMILY
2055923128,-1.4210854715202004e-14,32174.0,0.0,424990.0,2601.0,2601.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657152,-1.4210854715202004e-14,34479.0,0.0,326490.0,2088.0,2088.0,-0.03912876918911934,type_SINGLE_FAMILY
2055223780,-1.4210854715202004e-14,34771.0,99.0,497140.0,2386.0,6000.000000000002,-0.16186176240444183,type_SINGLE_FAMILY
340052730,-1.4210854715202004e-14,32958.0,0.0,199900.00000000003,1439.0,1439.0,-0.12123037129640579,type_SINGLE_FAMILY
2059284638,-1.4210854715202004e-14,34293.0,0.0,444999.0,2201.0,2201.0,-0.09618960320949554,type_SINGLE_FAMILY
2057101586,-1.4210854715202004e-14,32174.0,0.0,444900.0,2097.0,2097.0,-0.09618960320949554,type_TOWNHOUSE
2063001209,-1.4210854715202004e-14,32724.0,0.0,416990.0,2894.0,2894.0,-0.09618960320949554,type_SINGLE_FAMILY
43087199,594.65,33305.0,12.999999999999972,1699000.0,1575.0,8908.0,0.565642237663269,type_SINGLE_FAMILY
2057916788,-1.4210854715202004e-14,32958.0,0.0,342990.0,2709.0,2709.0,-0.09618960320949554,type_SINGLE_FAMILY
343962910,-1.4210854715202004e-14,33982.0,0.0,433999.0,2244.0,2244.0,-0.11588343232870102,type_SINGLE_FAMILY
2054475091,-1.4210854715202004e-14,32724.0,0.0,319990.0,2052.0,2052.0,-0.09618960320949554,type_SINGLE_FAMILY
2067472555,-1.4210854715202004e-14,32757.0,0.0,426990.0,2807.0,2807.0,-0.09618960320949554,type_SINGLE_FAMILY
2053836728,-1.4210854715202004e-14,34771.0,0.0,368900.0,1909.0,1909.0,-0.09618960320949554,type_SINGLE_FAMILY
2069774220,-1.4210854715202004e-14,32174.0,0.0,265000.0,1200.0,1200.0,-0.04954421892762184,type_SINGLE_FAMILY
306063800,169.015,34786.0,316.0,482900.0,1964.0,2999.0,-0.27969780564308167,type_TOWNHOUSE
2057101582,-1.4210854715202004e-14,32174.0,0.0,738900.0,3045.0,3045.0,-0.09618960320949554,type_SINGLE_FAMILY
2054095954,-1.4210854715202004e-14,34293.0,0.0,453999.0,2201.0,2201.0,-0.09618960320949554,type_SINGLE_FAMILY
2053906348,-1.4210854715202004e-14,33837.0,0.0,359990.0,2340.0,2340.0,-0.05807140842080116,type_SINGLE_FAMILY
103494023,488.25,34698.0,0.0,1395000.0,3000.0,6072.0,-0.20333734154701233,type_SINGLE_FAMILY
2057134731,-1.4210854715202004e-14,32615.0,0.0,379900.0,2797.0,2797.0,-0.09618960320949554,type_SINGLE_FAMILY
2055462843,-1.4210854715202004e-14,32720.0,0.0,402990.0,2903.0,2903.0,-0.09618960320949554,type_SINGLE_FAMILY
2057916791,-1.4210854715202004e-14,32958.0,0.0,334990.0,2338.0,2338.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657153,-1.4210854715202004e-14,34479.0,0.0,319490.0,1950.0,1950.0,-0.03912876918911934,type_SINGLE_FAMILY
343962909,-1.4210854715202004e-14,33982.0,0.0,434999.0,2529.0,2529.0,-0.11588343232870102,type_SINGLE_FAMILY
42824961,558.25,33067.0,0.0,1595000.0,4249.0,34813.0,0.35031992197036743,type_SINGLE_FAMILY
2055335787,-1.4210854715202004e-14,32720.0,0.0,290990.0,1665.0,1665.0,-0.09618960320949554,type_SINGLE_FAMILY
2057916784,-1.4210854715202004e-14,32958.0,0.0,267990.0,1446.0,1446.0,-0.09618960320949554,type_SINGLE_FAMILY
46800470,558.25,33408.0,0.0,1595000.0,1470.0,1470.0,0.26710060238838196,type_SINGLE_FAMILY
343962911,-1.4210854715202004e-14,33982.0,0.0,448999.0,2444.0,2444.0,-0.11588343232870102,type_SINGLE_FAMILY
2061719254,-1.4210854715202004e-14,33955.0,19.0,474990.0,2321.0,2321.0,0.034261155873537064,type_SINGLE_FAMILY
2057916783,-1.4210854715202004e-14,32958.0,0.0,264990.0,1296.0,1296.0,-0.09618960320949554,type_SINGLE_FAMILY
2057916785,-1.4210854715202004e-14,32958.0,0.0,288990.0,1637.0,1637.0,-0.09618960320949554,type_SINGLE_FAMILY
2059284636,-1.4210854715202004e-14,34293.0,0.0,481999.0,3231.0,3231.0,-0.09618960320949554,type_SINGLE_FAMILY
2055365072,-1.4210854715202004e-14,32720.0,0.0,333990.0,2114.0,2114.0,-0.09618960320949554,type_SINGLE_FAMILY
2054475110,-1.4210854715202004e-14,32724.0,0.0,289990.0,1546.0,1546.0,-0.09618960320949554,type_SINGLE_FAMILY
2057439248,-1.4210854715202004e-14,32456.0,0.0,4900.0,2197.0,2197.0,0.0010153629118576646,type_SINGLE_FAMILY
2057916787,-1.4210854715202004e-14,32958.0,0.0,338990.0,2381.0,2381.0,-0.09618960320949554,type_SINGLE_FAMILY
2053827773,-1.4210854715202004e-14,32174.0,0.0,460900.0,2095.0,2095.0,-0.09618960320949554,type_TOWNHOUSE
345084064,-1.4210854715202004e-14,32129.0,0.0,403790.0,2471.0,2471.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657155,-1.4210854715202004e-14,34479.0,0.0,328490.0,1950.0,1950.0,-0.03912876918911934,type_SINGLE_FAMILY
2052994558,-1.4210854715202004e-14,34771.0,0.0,522900.0,3162.0,3162.0,-0.09618960320949554,type_SINGLE_FAMILY
48012897,805.0,32174.0,0.0,2300000.0,4614.0,10890.0,0.4757416248321533,type_SINGLE_FAMILY
2053836727,-1.4210854715202004e-14,34771.0,0.0,378900.0,2072.0,2072.0,-0.09618960320949554,type_SINGLE_FAMILY
2058231216,-1.4210854715202004e-14,33541.0,0.0,359990.0,2107.0,2107.0,-0.11588343232870102,type_SINGLE_FAMILY
343962907,-1.4210854715202004e-14,33982.0,0.0,387999.0,2032.0,2032.0,-0.11588343232870102,type_SINGLE_FAMILY
43063218,490.0,33334.0,0.0,1400000.0,1737.0,7644.0,0.2837609648704529,type_SINGLE_FAMILY
2057916779,-1.4210854715202004e-14,32958.0,0.0,354990.0,2487.0,2487.0,-0.09618960320949554,type_SINGLE_FAMILY
45289093,26.25,32440.0,0.0,75000.0,1544.0,22215.0,-0.418614000082016,type_SINGLE_FAMILY
2053898701,-1.4210854715202004e-14,33611.0,0.0,889467.0,1349.0,1349.0,-0.05468381196260452,type_CONDO
2061853532,-1.4210854715202004e-14,32757.0,100.0,419990.0,1966.0,1966.0,-0.07692132890224457,type_SINGLE_FAMILY
2054475114,-1.4210854715202004e-14,32724.0,0.0,289190.0,1443.0,1443.0,-0.09618960320949554,type_SINGLE_FAMILY
2055309675,-1.4210854715202004e-14,34771.0,0.0,382990.0,2037.0,2037.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657110,-1.4210854715202004e-14,34479.0,0.0,304490.0,1712.0,1712.0,-0.03912876918911934,type_SINGLE_FAMILY
345084070,-1.4210854715202004e-14,32129.0,0.0,457040.0,3130.0,3130.0,-0.09618960320949554,type_SINGLE_FAMILY
2066685925,-1.4210854715202004e-14,34481.0,0.0,284990.0,1405.0,1405.0,-0.1017967239022255,type_SINGLE_FAMILY
2056974873,-1.4210854715202004e-14,33982.0,0.0,494990.0,2791.0,2791.0,-0.05807140842080116,type_SINGLE_FAMILY
2060935929,-1.4210854715202004e-14,34772.0,0.0,460990.0,3016.0,3016.0,-0.11588343232870102,type_SINGLE_FAMILY
2055451033,-1.4210854715202004e-14,32141.0,0.0,339990.0,1806.0,1806.0,-0.09618960320949554,type_SINGLE_FAMILY
2054694298,-1.4210854715202004e-14,34771.0,0.0,400990.0,2341.0,2341.0,-0.09618960320949554,type_SINGLE_FAMILY
2057239775,-1.4210854715202004e-14,33844.0,0.0,292950.0,1855.0,1855.0,-0.09618960320949554,type_SINGLE_FAMILY
2060630246,-1.4210854715202004e-14,34771.0,0.0,419990.0,2308.0,2308.0,-0.09618960320949554,type_SINGLE_FAMILY
345172505,-1.4210854715202004e-14,34286.0,0.0,385990.0,2709.0,2709.0,-0.09618960320949554,type_SINGLE_FAMILY
44024636,875.0,33156.0,0.0,2500000.0,2975.0,15612.0,0.5917720198631287,type_SINGLE_FAMILY
2054475089,-1.4210854715202004e-14,32724.0,0.0,304990.0,1867.0,1867.0,-0.09618960320949554,type_SINGLE_FAMILY
2058489199,-1.4210854715202004e-14,32724.0,0.0,429790.0,2797.0,2797.0,-0.09618960320949554,type_SINGLE_FAMILY
2057064367,-1.4210854715202004e-14,33983.0,0.0,482900.0,3130.0,3130.0,-0.09618960320949554,type_SINGLE_FAMILY
2053594102,-1.4210854715202004e-14,33566.0,117.0,292590.0,1713.0,1880.0,-0.33977454900741577,type_TOWNHOUSE
2058064139,-1.4210854715202004e-14,33541.0,0.0,327990.0,1961.0,1961.0,-0.09618960320949554,type_SINGLE_FAMILY
2073197790,-1.4210854715202004e-14,32724.0,0.0,432490.0,2807.0,2807.0,-0.09618960320949554,type_SINGLE_FAMILY
2066469200,-1.4210854715202004e-14,32789.0,0.0,913200.0,3044.0,3044.0,0.17429588735103604,type_SINGLE_FAMILY
2053610540,661.4999999999999,33496.0,505.0,1890000.0,3687.0,6564.0,0.3654819130897522,type_SINGLE_FAMILY
2053073118,-1.4210854715202004e-14,33844.0,0.0,379990.0,2797.0,2797.0,-0.09618960320949554,type_SINGLE_FAMILY
345426709,-1.4210854715202004e-14,32141.0,0.0,398995.0,2287.0,2287.0,-0.09618960320949554,type_SINGLE_FAMILY
2055462831,-1.4210854715202004e-14,32720.0,0.0,509990.0,3800.0,3800.0,-0.09618960320949554,type_SINGLE_FAMILY
2061253830,-1.4210854715202004e-14,34293.0,0.0,627995.0,2895.0,2895.0,-0.09618960320949554,type_SINGLE_FAMILY
2059097624,-1.4210854715202004e-14,32303.0,0.0,294900.0,1568.0,1568.0,-0.09618960320949554,type_SINGLE_FAMILY
2055139232,-1.4210854715202004e-14,34771.0,0.0,533190.0,3217.0,3217.0,-0.09618960320949554,type_SINGLE_FAMILY
2066602066,-1.4210854715202004e-14,33540.0,0.0,340990.0,1962.0,1962.0,-0.09618960320949554,type_SINGLE_FAMILY
2055286984,-1.4210854715202004e-14,32428.0,0.0,233990.0,1684.0,1684.0,-0.09618960320949554,type_SINGLE_FAMILY
2054694271,-1.4210854715202004e-14,34771.0,0.0,410990.0,2603.0,2603.0,-0.09618960320949554,type_SINGLE_FAMILY
2054100060,-1.4210854715202004e-14,34293.0,0.0,445990.0,1889.0,1889.0,-0.09618960320949554,type_SINGLE_FAMILY
2054475109,-1.4210854715202004e-14,32724.0,0.0,307990.0,1876.0,1876.0,-0.09618960320949554,type_SINGLE_FAMILY
345123568,-1.4210854715202004e-14,34771.0,0.0,423990.0,2409.0,2409.0,-0.09618960320949554,type_SINGLE_FAMILY
2053836725,-1.4210854715202004e-14,34771.0,0.0,353900.0,1680.0,1680.0,-0.09618960320949554,type_SINGLE_FAMILY
2053657077,-1.4210854715202004e-14,34479.0,0.0,311490.0,1714.0,1714.0,-0.03912876918911934,type_SINGLE_FAMILY
2064191644,-1.4210854715202004e-14,32763.0,0.0,387990.0,1949.0,4790.000000000002,-0.06880105286836624,type_SINGLE_FAMILY
2057458371,-1.4210854715202004e-14,32174.0,0.0,650995.0,3461.0,3461.0,-0.09618960320949554,type_SINGLE_FAMILY
2056974865,-1.4210854715202004e-14,33982.0,0.0,404990.0,2190.0,2190.0,-0.05807140842080116,type_SINGLE_FAMILY
2057641435,-1.4210854715202004e-14,33541.0,0.0,255990.0,1634.0,1634.0,-0.09618960320949554,type_TOWNHOUSE
2059284634,-1.4210854715202004e-14,34293.0,0.0,422999.0,2032.0,2032.0,-0.09618960320949554,type_SINGLE_FAMILY
2066602070,-1.4210854715202004e-14,33540.0,0.0,375990.0,2585.0,2585.0,-0.09618960320949554,type_SINGLE_FAMILY
2058031448,-1.4210854715202004e-14,33837.0,0.0,430900.0,3162.0,3162.0,-0.09618960320949554,type_SINGLE_FAMILY
2055044536,-1.4210854715202004e-14,33844.0,165.0,356990.0,2211.0,2211.0,-0.07692132890224457,type_SINGLE_FAMILY
2053075048,-1.4210854715202004e-14,32724.0,0.0,372990.0,1724.0,1724.0,-0.05807140842080116,type_SINGLE_FAMILY
2054475108,-1.4210854715202004e-14,32724.0,0.0,274990.0,1273.0,1273.0,-0.09618960320949554,type_SINGLE_FAMILY
343940811,-1.4210854715202004e-14,32534.0,0.0,302990.0,1805.0,1805.0,-0.09618960320949554,type_SINGLE_FAMILY
343206134,-1.4210854715202004e-14,32174.0,560.0,129900.0,1201.0,1201.0,-0.15660929679870605,type_SINGLE_FAMILY
2063001216,-1.4210854715202004e-14,32724.0,0.0,371990.0,2162.0,2162.0,-0.09618960320949554,type_SINGLE_FAMILY
2057896073,-1.4210854715202004e-14,32526.0,0.0,250900.0,1537.0,1537.0,-0.09618960320949554,type_TOWNHOUSE
2084718016,-1.4210854715202004e-14,33955.0,0.0,338999.0,2110.0,2110.0,-0.09618960320949554,type_TOWNHOUSE
44623283,594.965,32250.0,0.0,1699900.0,4107.0,4107.0,0.5867661237716675,type_SINGLE_FAMILY
2066602069,-1.4210854715202004e-14,33540.0,0.0,350990.0,2143.0,2143.0,-0.09618960320949554,type_SINGLE_FAMILY
345123567,-1.4210854715202004e-14,34771.0,0.0,453990.0,2748.0,2748.0,-0.09618960320949554,type_SINGLE_FAMILY
2053941607,-1.4210854715202004e-14,34771.0,0.0,388990.0,2011.0,2011.0,-0.05807140842080116,type_SINGLE_FAMILY
2065632420,-1.4210854715202004e-14,32615.0,0.0,358990.0,2516.0,2516.0,-0.09618960320949554,type_SINGLE_FAMILY
2057916790,-1.4210854715202004e-14,32958.0,0.0,338990.0,2604.0,2604.0,-0.09618960320949554,type_SINGLE_FAMILY
46082349,554.75,32789.0,0.0,1585000.0,2901.0,10509.0,0.11853084713220594,type_SINGLE_FAMILY
47645085,560.0,32746.0,0.0,1600000.0,2411.0,661240.0,0.28962573409080505,type_SINGLE_FAMILY
2057134729,-1.4210854715202004e-14,32615.0,0.0,379900.0,2675.0,2675.0,-0.09618960320949554,type_SINGLE_FAMILY
2060748413,-1.4210854715202004e-14,32724.0,0.0,463990.0,2289.0,2289.0,-0.05807140842080116,type_SINGLE_FAMILY
2053836722,-1.4210854715202004e-14,34771.0,0.0,323900.0,1492.0,1492.0,-0.09618960320949554,type_SINGLE_FAMILY
343929105,-1.4210854715202004e-14,34289.0,0.0,416990.0,2615.0,2615.0,-0.09618960320949554,type_SINGLE_FAMILY
343929097,-1.4210854715202004e-14,34289.0,0.0,416990.0,2615.0,2615.0,-0.09618960320949554,type_SINGLE_FAMILY
340603472,-1.4210854715202004e-14,33837.0,0.0,358990.0,2260.0,2260.0,-0.09618960320949554,type_SINGLE_FAMILY
2061023922,-1.4210854715202004e-14,34293.0,0.0,629990.0,2611.0,2611.0,-0.06906446814537048,type_SINGLE_FAMILY
345426712,-1.4210854715202004e-14,32141.0,0.0,304995.0,1373.0,1373.0,-0.09618960320949554,type_TOWNHOUSE
331696502,490.0,33160.0,1271.0,1400000.0,1892.0,1892.0,0.26192519068717957,type_CONDO
45569597,159.24999999999997,32308.0,8.999999999999972,455000.0,2825.0,27007.0,-0.04161771014332771,type_SINGLE_FAMILY
2053657164,-1.4210854715202004e-14,32615.0,0.0,430990.0,2657.0,2657.0,-0.03912876918911934,type_SINGLE_FAMILY
2060630452,-1.4210854715202004e-14,33839.0,0.0,269990.0,1504.0,1504.0,-0.09618960320949554,type_SINGLE_FAMILY
2058064141,-1.4210854715202004e-14,33541.0,0.0,349990.0,2305.0,2305.0,-0.09618960320949554,type_SINGLE_FAMILY
2056930850,-1.4210854715202004e-14,33844.0,0.0,313990.0,1895.0,1895.0,-0.09618960320949554,type_SINGLE_FAMILY
344756386,-1.4210854715202004e-14,32720.0,130.0,361990.0,2068.0,5408.0,-0.16995978355407715,type_SINGLE_FAMILY
2055292328,-1.4210854715202004e-14,32428.0,0.0,221990.00000000003,1416.0,1416.0,-0.09618960320949554,type_SINGLE_FAMILY
344091469,29.575000000000003,34293.0,254.0,84500.00000000006,-2.2737367544323206e-13,4585.0,-0.12208008766174316,type_CONDO
2062998811,-1.4210854715202004e-14,33955.0,0.0,310990.0,1650.0,1650.0,-0.09618960320949554,type_SINGLE_FAMILY
46069879,402.5,34786.0,53.0,1150000.0,3177.0,26833.0,0.4290074408054352,type_SINGLE_FAMILY
43682315,-1.4210854715202004e-14,32656.0,0.0,399000.0,2276.0,33976.0,0.1558575332164764,type_SINGLE_FAMILY
343831560,-1.4210854715202004e-14,34289.0,0.0,469990.0,3416.0,3416.0,-0.09618960320949554,type_SINGLE_FAMILY
342816246,-1.4210854715202004e-14,34771.0,0.0,589990.0,3542.0,3542.0,-0.09618960320949554,type_SINGLE_FAMILY
2054434873,-1.4210854715202004e-14,33834.0,0.0,239899.99999999997,1241.0,1241.0,-0.09618960320949554,type_SINGLE_FAMILY
45278995,82.21499999999999,32440.0,0.0,234900.0,2858.0,19602.0,-0.39155152440071106,type_SINGLE_FAMILY
2056199221,-1.4210854715202004e-14,33777.0,253.0,559900.0,2083.0,2083.0,-0.010379471816122532,type_TOWNHOUSE
2057239774,-1.4210854715202004e-14,33844.0,0.0,284950.0,1700.0,1700.0,-0.09618960320949554,type_SINGLE_FAMILY
43012052,29.75,33313.0,466.0,85000.0,928.0,928.0,-0.48783040046691895,type_CONDO
2070522716,-1.4210854715202004e-14,32174.0,0.0,325000.0,1890.0,1890.0,0.08329685777425766,type_SINGLE_FAMILY
2063197165,-1.4210854715202004e-14,34771.0,0.0,509990.0,2534.0,2534.0,-0.05807140842080116,type_SINGLE_FAMILY
2053906354,-1.4210854715202004e-14,33837.0,0.0,338990.0,1988.0,1988.0,-0.05807140842080116,type_SINGLE_FAMILY
2060554767,-1.4210854715202004e-14,32011.0,0.0,429900.0,2151.0,2151.0,-0.09618960320949554,type_SINGLE_FAMILY
343962913,-1.4210854715202004e-14,33982.0,0.0,300000.0,1871.0,1871.0,-0.11588343232870102,type_TOWNHOUSE
343962914,-1.4210854715202004e-14,33982.0,0.0,300000.0,1879.0,1879.0,-0.11588343232870102,type_TOWNHOUSE
2058231218,-1.4210854715202004e-14,33541.0,0.0,350990.0,1908.0,1908.0,-0.11588343232870102,type_SINGLE_FAMILY
43014471,22.75,33313.0,300.0,65000.0,709.9999999999999,710.0,-0.2514832317829132,type_CONDO
2067397871,-1.4210854715202004e-14,33597.0,0.0,255750.0,1697.0,1697.0,-0.03869319707155228,type_SINGLE_FAMILY
2053239875,-1.4210854715202004e-14,33844.0,66.0,390775.0,2516.0,5500.000000000002,-0.04076813906431198,type_SINGLE_FAMILY
2053657092,-1.4210854715202004e-14,32615.0,0.0,433990.0,2657.0,2657.0,-0.03912876918911934,type_SINGLE_FAMILY
2055286985,-1.4210854715202004e-14,32428.0,0.0,201990.0,1290.0,1290.0,-0.09618960320949554,type_SINGLE_FAMILY
2055139231,-1.4210854715202004e-14,34771.0,0.0,592790.0,4194.0,4194.000000000002,-0.09618960320949554,type_SINGLE_FAMILY
2058903490,-1.4210854715202004e-14,33541.0,0.0,424990.0,2513.0,2513.0,-0.06906446814537048,type_SINGLE_FAMILY
2058956194,-1.4210854715202004e-14,32757.0,0.0,637590.0,3895.0,3894.999999999998,-0.09618960320949554,type_SINGLE_FAMILY
2061836497,-1.4210854715202004e-14,32757.0,100.0,448990.0,2384.0,2384.0,-0.07692132890224457,type_SINGLE_FAMILY
2054434870,-1.4210854715202004e-14,33834.0,0.0,261900.0,1447.0,1447.0,-0.09618960320949554,type_SINGLE_FAMILY
2054139840,-1.4210854715202004e-14,33898.0,0.0,336900.0,2240.0,2240.0,-0.09618960320949554,type_SINGLE_FAMILY
2057239781,-1.4210854715202004e-14,33844.0,0.0,369950.0,2500.0,2500.0,-0.09618960320949554,type_SINGLE_FAMILY
2059284640,-1.4210854715202004e-14,34293.0,0.0,404999.0,1849.0,1849.0,-0.09618960320949554,type_SINGLE_FAMILY
47996179,-1.4210854715202004e-14,32176.0,822.0,567100.0,1484.0,50093.0,-0.13945168256759644,type_CONDO
62925149,440.64999999999986,33160.0,441.0,1259000.0,1786.0,1786.0,0.3890145421028137,type_CONDO
345123549,-1.4210854715202004e-14,34771.0,0.0,461990.0,2797.0,2797.0,-0.09618960320949554,type_SINGLE_FAMILY
339915654,-1.4210854715202004e-14,33839.0,0.0,281990.0,1665.0,1665.0,-0.09618960320949554,type_SINGLE_FAMILY
2054068940,-1.4210854715202004e-14,32724.0,0.0,465790.0,2675.0,2675.0,-0.09618960320949554,type_SINGLE_FAMILY
2054404777,-1.4210854715202004e-14,34293.0,0.0,717990.0,2661.0,2661.0,-0.09618960320949554,type_SINGLE_FAMILY
2060501894,-1.4210854715202004e-14,33844.0,0.0,308950.0,1860.0,1860.0,-0.09618960320949554,type_SINGLE_FAMILY
2058041973,-1.4210854715202004e-14,33859.0,0.0,305900.0,1946.0,1946.0,-0.09618960320949554,type_SINGLE_FAMILY
2054866583,-1.4210854715202004e-14,33540.0,0.0,379990.0,1962.0,1962.0,-0.11575224995613098,type_SINGLE_FAMILY
2065638761,-1.4210854715202004e-14,32615.0,0.0,419990.0,2836.0,2836.0,-0.09618960320949554,type_SINGLE_FAMILY
2057641447,-1.4210854715202004e-14,33541.0,0.0,387990.0,2584.0,2584.0,-0.09618960320949554,type_SINGLE_FAMILY
345334455,123.19824999999999,34772.0,175.0,351995.0,1566.0,2520.0,-0.045812755823135376,type_TOWNHOUSE
61088896,-1.4210854715202004e-14,33024.0,250.0,747900.0,2485.0,4649.999999999998,0.38139283657073975,type_SINGLE_FAMILY
43573630,157.465,33950.0,0.0,449900.0,2834.0,11264.0,0.09868191927671432,type_SINGLE_FAMILY
70402049,560.0,33611.0,0.0,1600000.0,3427.0,9100.0,0.31334805488586426,type_SINGLE_FAMILY
2055365073,-1.4210854715202004e-14,33839.0,0.0,313990.0,1964.0,1964.0,-0.09618960320949554,type_SINGLE_FAMILY
345348370,-1.4210854715202004e-14,32428.0,3.0,205990.0,1290.0,16988.0,-0.32773053646087646,type_SINGLE_FAMILY
81473255,-1.4210854715202004e-14,32128.0,95.0,368700.0,2257.0,7801.0,-0.10770305246114731,type_SINGLE_FAMILY
2054528610,-1.4210854715202004e-14,32720.0,130.0,366990.0,2068.0,5408.0,-0.16995978355407715,type_SINGLE_FAMILY
2067468124,-1.4210854715202004e-14,33597.0,0.0,255750.0,1453.0,1453.0,-0.05704793706536293,type_SINGLE_FAMILY
2066599771,-1.4210854715202004e-14,33540.0,0.0,442490.0,3316.0,3316.0,-0.09618960320949554,type_SINGLE_FAMILY
2054434872,-1.4210854715202004e-14,33834.0,0.0,263900.0,1482.0,1482.0,-0.09618960320949554,type_SINGLE_FAMILY
2058041972,-1.4210854715202004e-14,33859.0,0.0,318900.0,2042.0,2042.0,-0.09618960320949554,type_SINGLE_FAMILY
2053241260,-1.4210854715202004e-14,33844.0,0.0,310900.0,2005.0,2005.0,-0.09618960320949554,type_SINGLE_FAMILY
2053629829,-1.4210854715202004e-14,32724.0,71.0,383281.0,1758.0,6000.000000000002,-0.09810575842857361,type_SINGLE_FAMILY
2054095953,-1.4210854715202004e-14,34293.0,0.0,434999.0,2032.0,2032.0,-0.09618960320949554,type_SINGLE_FAMILY
99886924,151.375,32746.0,365.0,432500.0,2176.0,4000.0,-0.3070089519023895,type_TOWNHOUSE
