zpid,street_address,zip_code,purchase_price,gross_rent_multiplier,break_even_ratio 5.0% Down,CoC_no_prepaids 5.0% Down,CoC 5.0% Down,adj_CoC_no_prepaids 5.0% Down,adj_CoC 5.0% Down,cap_rate 5.0% Down,adj_cap_rate 5.0% Down,break_even_ratio 10.0% Down,CoC_no_prepaids 10.0% Down,CoC 10.0% Down,adj_CoC_no_prepaids 10.0% Down,adj_CoC 10.0% Down,cap_rate 10.0% Down,adj_cap_rate 10.0% Down,break_even_ratio 20.0% Down,CoC_no_prepaids 20.0% Down,CoC 20.0% Down,adj_CoC_no_prepaids 20.0% Down,adj_CoC 20.0% Down,cap_rate 20.0% Down,adj_cap_rate 20.0% Down
45475998,1105 Skiff Pl,33957,749000,5.674242424242424,0.4965239963624082,1.0934048588246454,1.122688276906113,0.905387908719728,0.9296358827825517,0.08873008341810697,0.07347245992010963,0.46555311617108536,0.7216092829411985,0.7335041751135375,0.604715249941555,0.6146832795429841,0.09418823586838015,0.07893061237038282,0.3950999921520758,0.46496313192933375,0.4692956644062749,0.39841594401165653,0.4021283889308894,0.10660454076892656,0.09134691727092922
45499935,1610 Middle Gulf Dr UNIT C6,33957,449000,5.629952853846926,0.4926484420864763,1.09057789130174,1.1192481292021959,0.904673776721059,0.9284567752650119,0.09011648429113439,0.07475488072766,0.4619193011223292,0.7240126282002284,0.7358110042487729,0.6076428950935946,0.6175449314674102,0.09557463674140756,0.0802130331779332,0.3920160899132643,0.46798582561371455,0.4723182658754339,0.40141530944728965,0.4051314644099733,0.107990941641954,0.0926293380784796
43005389,5570 NW 44th St APT 207A,33319,100000,5.211590577444236,0.4628147621179424,1.0764087036269347,1.1032925174718675,0.9048205041664875,0.9274188219942119,0.1030751034448092,0.08664410344480923,0.43436910623784436,0.7478175647341462,0.7600368059879722,0.634604427389176,0.644973780777888,0.10853325589508242,0.09210225589508242,0.3696604086114821,0.4959320472724479,0.5007226694085234,0.42855966976954346,0.43269948580264467,0.12094956079562882,0.10451856079562882
45386702,22652 Island Pines Way APT 255,33931,409900,5.621845512398508,0.49193901001169493,1.089027452717802,1.1175320118078234,0.9036823017039424,0.9273355764705624,0.09037263454995681,0.07499181971707075,0.4612541201531396,0.7240177710476227,0.7357842667082849,0.607813118860266,0.6176910952187945,0.09583078700023002,0.08044997216734395,0.39145157216743126,0.46837966610036663,0.4727090709744532,0.40182766189149355,0.40554190220516906,0.10824709190077642,0.09286627706789034
163946690,11201 80th Ave APT 305,33772,100000,5.291005291005291,0.45611056378407827,1.0783645784926221,1.1002954610094644,0.9082622968246442,0.9267337805170909,0.10279510344480922,0.08658010344480921,0.4272314502905692,0.7481220172431404,0.7580760216742466,0.6360625839328433,0.6445256015061794,0.10825325589508242,0.09203825589508242,0.3615367153670433,0.49566465720118635,0.49956348911458837,0.42905960482903605,0.4324345303068881,0.12066956079562882,0.10445456079562883
104213858,2894 Landyns Cir,32034,332000,5.615316960963399,0.4879985396171324,1.0875999726527412,1.114407098512921,0.9039506452310384,0.9262311889303866,0.09117944079420683,0.07578311549300201,0.45734928358758936,0.7254505042999481,0.7366018846059118,0.6098715501980146,0.6192462898304704,0.09663759324448001,0.08124126794327521,0.38762779608705833,0.47014003822997896,0.47426328827376524,0.4037652539367708,0.4073063799111551,0.10905389814502642,0.0936575728438216
43013648,4851 NW 26th Ct APT 436,33313,93000,5.166666666666667,0.4588252988684856,1.0735374490355287,1.0998399119742865,0.903850297735781,0.9259952997380294,0.10474349054158343,0.08818736150932537,0.4306248445420741,0.7499590434657933,0.7620598790402576,0.6372890473075145,0.6475719154748706,0.11020164299185661,0.09364551395959857,0.36647393588925103,0.49906865156758273,0.5038537127579137,0.4316833696139295,0.43582234194160974,0.12261794789240302,0.10606181886014497
42999836,3671 Environ Blvd APT 565,33319,127500,5.315157578789394,0.4720120189589305,1.0776802362672284,1.1056690151417166,0.9024656041097723,0.9259038276061493,0.09933627991539745,0.08318569168010335,0.44300107859667304,0.7403297340919689,0.7527378988238785,0.6262324445342361,0.6367283019534681,0.10479443236567064,0.08864384413037654,0.37700646150397393,0.4877662818360038,0.4925489534603083,0.42055646337797875,0.42468012575218933,0.11721073726621706,0.10106014903092295
46883415,4501 S Ocean Blvd APT B6,33480,289900,5.551087622549019,0.48963310951573624,1.0844712465553337,1.11381254197058,0.9010421588515848,0.9254206237010968,0.09193998098878989,0.07638911517299136,0.459334427007039,0.7260193940860284,0.7383104775473424,0.6101010517272102,0.6204297054900406,0.0973981334390631,0.08184726762326457,0.39041043055582114,0.4715016282085642,0.4760666733906124,0.4047320971426551,0.4086506844805213,0.10981443833960951,0.09426357252381097
43012345,4750 NW 22nd Ct APT 217,33313,105000,5.2395209580838324,0.4652951166813888,1.0746025454471462,1.1016703954241949,0.9023931361065389,0.925123253517797,0.10205224630195209,0.08569796058766636,0.43669701252576576,0.7448287781989694,0.7570669643978938,0.6315267833383451,0.6419033189802559,0.10751039875222528,0.09115611303793957,0.37164152277739393,0.4933378702231352,0.4981190880215072,0.4260618738223128,0.43019108168832476,0.11992670365277168,0.10357241793848596
46961690,1734 N Betty Ln,33755,160000,5.480202767502398,0.4724203126740144,1.0805129523637618,1.1040571389023521,0.9040122435403148,0.9237105107832209,0.09627010344480921,0.08054447844480922,0.4425085305105772,0.7346503266456621,0.744870862458832,0.6210846762636069,0.6297252743094102,0.10172825589508243,0.08600263089508244,0.3744646620324493,0.4811725754654486,0.48505758912518837,0.414881729635293,0.41823150738447257,0.11414456079562883,0.09841893579562881
82108638,2761 L B McLeod Rd APT C,32805,94000,5.22919448153093,0.45601136382887925,1.0721694922778937,1.0955036800237576,0.9033237945743645,0.9229833047261804,0.10402914599800071,0.08764659280651135,0.4274696231565561,0.7478550031709408,0.7585631880698542,0.6359536726731608,0.6450595949244701,0.1094872984482739,0.09310474525678455,0.36254235008961344,0.4972576858505272,0.5014852829229369,0.43043151939986996,0.4340909722008363,0.1219036033488203,0.10552105015733095
46581459,8914 Brittany Lakes Dr,33472,334900,5.582783223311329,0.4924288167022303,1.0822345407683092,1.111790964641124,0.8980376624911015,0.92256356774219,0.09091722945257273,0.07544307000199046,0.4619571347725695,0.7225418603250102,0.7348458712278333,0.6065295786028935,0.6168580411568247,0.09637538190284593,0.08090122245226365,0.3926395960782808,0.46865938916925676,0.4732121098863061,0.4019988719081949,0.40590402911759393,0.10879168680339234,0.09331752735281006
246876057,13990 Cancun,34951,160000,5.398110661268556,0.48099809206580724,1.0732875904567896,1.1026235978815728,0.8954158577142297,0.9198901239628442,0.0961451034448092,0.0802113534448092,0.4515343811331583,0.7311953880849922,0.7439555920947812,0.6165269710912495,0.6272860787892144,0.10160325589508243,0.08566950589508242,0.38450979327595786,0.47966832968484535,0.4845264013207233,0.41263671515499084,0.4168158918855734,0.1140195607956288,0.09808581079562881
2054529325,13530 Mystic Dr APT 305,32958,339900,5.6661332266453295,0.4878818153482255,1.0813110668433987,1.1062364820890327,0.8985464003088041,0.9192588879841108,0.09038230556307929,0.07510576540420903,0.4569551963936368,0.720817123203484,0.7311738872085893,0.605922099138749,0.6146280413038973,0.0958404580133525,0.08056391785448223,0.3866027586444916,0.46720627244496105,0.47103481811224746,0.40127694672553127,0.4045652311651391,0.1082567629138989,0.09298022275502864
2068725346,1441 Ocean Dr APT 103,32963,389000,5.688132420892554,0.4897760536931803,1.08112234928313,1.1062329728940246,0.8976160796750281,0.9184645058857637,0.08969973069416655,0.07447438365046473,0.4587293597826072,0.719018791620384,0.7293985575935437,0.6039751370999635,0.6126941311648844,0.09515788314443974,0.07993253610073793,0.38810377333012214,0.46549953300325103,0.46932435703846975,0.3996157734559165,0.4028992569114327,0.10757418804498614,0.09234884100128433
42919151,325 W Laurel Dr APT 7L,33063,107500,5.269607843137255,0.4679669793962259,1.0672621579023556,1.0942522937848007,0.8952470263297537,0.9178870484743462,0.10096254530527435,0.08468998716573946,0.4392046564352274,0.7391631377860406,0.7513397749157881,0.6261393051303542,0.6364540390794536,0.10642069775554755,0.09014813961601266,0.3737755987485246,0.4895960914861021,0.4943483065741452,0.4225548443532329,0.42665633033684414,0.11883700265609391,0.10256444451655904
47787477,6601 Nuevo Lagos,34951,184000,5.445075757575758,0.48518291211396497,1.0716484993055417,1.1014017120276134,0.8924053031524771,0.9171820138334577,0.09454727735785269,0.07873336431437444,0.45546285852582963,0.7267782819540816,0.7395884031942127,0.6118524366798633,0.6226368864763887,0.1000054298081259,0.08419151676464764,0.3878551377131954,0.4756558137097879,0.48050112543998413,0.40874722440431416,0.4129109656306534,0.1124217347086723,0.09660782166519405
46615644,398 Brittany Ave #I,33446,100000,5.260942760942761,0.46404091201173603,1.0649893207924999,1.0904479897758548,0.8946330179786661,0.9160193036640004,0.10187510344480921,0.08557910344480922,0.4353258843903492,0.7400592224436848,0.7516334446434343,0.6276988455188399,0.6375157975846107,0.10733325589508243,0.09103725589508242,0.3700044150061615,0.49121307498036026,0.49575475386308765,0.42436683173157375,0.42829046075607047,0.11974956079562882,0.10345356079562881
46562099,4700 Lucerne Lakes Blvd W APT 505,33467,115000,5.324074074074074,0.46960940295587683,1.0655589392995823,1.091635908306996,0.8930632823393817,0.9149188387767677,0.09962119040133095,0.08349423387959184,0.4405497950030334,0.7355048721528603,0.7471850628955472,0.6226239312100955,0.6325115153075452,0.10507934285160417,0.08895238632986505,0.3744444679862355,0.48628891478291164,0.4908257549683211,0.419542951543059,0.4234570842000116,0.11749564775215054,0.10136869123041142
43980479,12590 NE 16th Ave APT 502,33161,125000,5.386073767666322,0.4707692205015015,1.0656797072653703,1.0905170806310436,0.8925317464750874,0.9133336291390668,0.09825910344480923,0.08229430344480922,0.4413712087691614,0.7325791627393026,0.7436089580095495,0.619816057734565,0.629148078859027,0.1037172558950824,0.08775245589508242,0.3744960746529816,0.48322897518920443,0.487488675556023,0.41679982335533605,0.42047394566917595,0.11613356079562881,0.10016876079562881
45559732,12481 Barrington Ct,33908,525000,5.695872933211821,0.4984167718122115,1.0726516812201508,1.10103945637948,0.88741295366148,0.9108983775349246,0.08806081773052352,0.07285338915909494,0.4673278290053566,0.7113257022561337,0.722965320088777,0.5956546807813626,0.605401541920402,0.0935189701807967,0.07831154160936815,0.3966061339918291,0.460145257001672,0.4644151123774648,0.39408958175127606,0.39774648246595296,0.1059352750813431,0.09072784650991453
43094859,2850 Somerset Dr APT 309L,33311,114900,5.319444444444445,0.4723927136199732,1.059613923374201,1.086702782430686,0.8871947326366476,0.9098757228897012,0.09918465958057945,0.08304544287039668,0.4433583748914366,0.7318726994365707,0.7440145351079421,0.6189948832613833,0.6292640655382539,0.10464281203085266,0.08850359532066988,0.3773105307676968,0.4842565929846309,0.48897651787276314,0.4174909936670322,0.4215601713718417,0.11705911693139903,0.10091990022121627
45954078,3966 NW 38th Ave,34972,80000,5.128205128205129,0.45079434130867074,1.05386956524475,1.0770092112614376,0.8898776016546069,0.9094165022733799,0.1070951034448092,0.09043010344480922,0.4228038159226542,0.7454063692381077,0.7563427527598987,0.6350390853726587,0.6443561924911041,0.11255325589508243,0.09588825589508242,0.3591304574583138,0.5003869699352828,0.5048000436076903,0.433659129964646,0.43748370934866476,0.1249695607956288,0.10830456079562882
46833929,3320 Lake Osborne Dr APT 109,33461,105000,5.303030303030303,0.46775323930782986,1.057966130138291,1.083472838868504,0.8873822272966598,0.9087762959338712,0.1003665320162378,0.08418367487338065,0.438808491465472,0.7336584771765374,0.7451964978017361,0.6214664079287314,0.6312400184786228,0.105824684466511,0.08964182732365385,0.37296445032621084,0.4866035844192053,0.49111742419610926,0.4200053908992503,0.42390145147228936,0.11824098936705739,0.10205813222420024
43022324,2871 Sunrise Lakes Dr E APT 211,33322,124000,5.356834283739416,0.47571311443077824,1.0575815750805289,1.0849364141522722,0.8842493581580516,0.9071208788630752,0.09787252279964793,0.08183171634803504,0.4464746962592785,0.7280976208320648,0.7402686267548539,0.6150694906529202,0.6253510987772657,0.10333067524992115,0.08728986879830823,0.3799626084906699,0.48093904709559665,0.4856475008913847,0.4142880626858541,0.41834399495644625,0.11574698015046751,0.09970617369885465
42919580,423 N Laurel Dr #1805,33063,124000,5.356834283739416,0.47571311443077824,1.0575815750805289,1.0849364141522722,0.8842493581580516,0.9071208788630752,0.09787252279964793,0.08183171634803504,0.4464746962592785,0.7280976208320648,0.7402686267548539,0.6150694906529202,0.6253510987772657,0.10333067524992115,0.08728986879830823,0.3799626084906699,0.48093904709559665,0.4856475008913847,0.4142880626858541,0.41834399495644625,0.11574698015046751,0.09970617369885465
54566099,1981 SW Palm City Rd APT E,34994,129900,5.415207603801901,0.47385718119556797,1.0593286804058932,1.0843531812086695,0.8860827923850503,0.9070147089464614,0.09716023046559444,0.08127034593903554,0.44430015254413857,0.7273067184635,0.7383838442942675,0.6146873276351489,0.6240492222828119,0.10261838291586761,0.08672849838930874,0.3770632838355769,0.4796235898924762,0.48389404802055275,0.41337258678837047,0.4170531612229394,0.11503468781641402,0.09914480328985513
42884066,199 Oakridge M #199,33442,130000,5.381685709554562,0.47792004272954136,1.0553162492446384,1.0828008419675959,0.8815216926827024,0.904479990460433,0.09701048806019384,0.08103433421404001,0.4485459816873358,0.7251823649551102,0.7373585650011782,0.6121172850309059,0.6223950618693618,0.10246864051046704,0.08649248666431321,0.3817253310385931,0.47858654314706295,0.48328415033506017,0.41203324310707845,0.416077590680635,0.11488494541101343,0.0989087915648596
42972027,9081 Lime Bay Blvd APT 206,33321,104900,5.297979797979798,0.4704865479110866,1.0522599559828094,1.0787607111622568,0.8817407852231021,0.9039470818212717,0.09994629505586736,0.08374995568503801,0.4415693664952451,0.7301625335679618,0.7421584668034156,0.6179665070308239,0.6281191574603989,0.10540444750614059,0.08920810813531121,0.37578803396659277,0.48464463686584586,0.4893413094372433,0.4180225108600872,0.42207355096584354,0.11782075240668696,0.10162441303585762
2103593669,5367 W Irlo Bronson Memorial Hwy,34746,90000,5.255781359495445,0.45832986977150025,1.0498949387399563,1.072473977168126,0.8837442270616409,0.9027500286206482,0.10306177011147588,0.0867517701114759,0.42964301386607,0.7355343623569994,0.7459838098573548,0.6249872373052242,0.6338661852631216,0.10851992256174908,0.0922099225617491,0.3643856300159663,0.49103403733675877,0.49518928442250204,0.42481099303467457,0.42840584493205625,0.12093622746229549,0.10462622746229552
43004182,4174 Inverrary Dr APT 411,33319,105000,5.303030303030303,0.47093505748964803,1.0505341444212053,1.076995742467326,0.8801298651575435,0.9022991995326931,0.0997665320162378,0.08358367487338064,0.4419903096472902,0.7289934190290709,0.7409714164709004,0.616879076106189,0.627014937147787,0.105224684466511,0.08904182732365384,0.376146268508029,0.48393521524049055,0.4886253065633405,0.4173644179633665,0.4214093338395206,0.11764098936705739,0.10145813222420025
48033729,1233 S Atlantic Ave #3240,32118,94900,5.325476992143659,0.45908219321479277,1.0512769053446018,1.0723651608660765,0.8843997740115416,0.9021405312969651,0.10157171039949835,0.08544846487789665,0.43001492792125023,0.7331190845871501,0.7427859762836195,0.6226801969473374,0.6308908439649579,0.10702986284977155,0.09090661732816988,0.3638921818459498,0.48804839561704283,0.4918668873655739,0.42216998145639745,0.4254730403438888,0.11944616775031797,0.10332292222871628
45559621,15783 Silverado Ct,33908,589000,5.733364482342406,0.5016974659405772,1.063118892233822,1.0913758299203868,0.878154504665774,0.9014952215872635,0.08691276049064962,0.0717914362122116,0.4704038885429707,0.7044351844251084,0.7159927644090982,0.5891175750425314,0.5987831534293987,0.0923709129409228,0.07724958866248477,0.3992166870242439,0.4558391347815345,0.46007541613355585,0.39005924752217097,0.39368421209932075,0.10478721784146924,0.08966589356303119
2054361680,19149 SE Sea Turtle Ct APT 105A,33469,550000,5.729166666666667,0.5013301365141138,1.0620844412594428,1.0902431820705307,0.8774543848969455,0.9007180818668085,0.08704055799026375,0.07190964889935467,0.47005947143442367,0.7043357675938822,0.7158738337393076,0.5891207508851924,0.5987714239080559,0.09249871044053698,0.07736780134962787,0.39892439127504326,0.45599843437008514,0.4602324790601865,0.3902340551378132,0.39385746325616655,0.10491501534108336,0.08978410625017427
43014036,2401 NW 41st Ave APT 203,33313,106500,5.31437125748503,0.4719421897768372,1.048757078175878,1.075237600886452,0.8782706514175616,0.9004464883342904,0.09936411752931626,0.08321144147297825,0.4429355412761338,0.727328114471833,0.7392975275166936,0.6152498755439959,0.6253748517956468,0.10482226997958946,0.08866959392325142,0.3769506873884996,0.4827222218960489,0.4874048905592719,0.4162146267341794,0.42025213547394263,0.11723857488013584,0.10108589882379783
42913274,2604 Nassau Bnd APT E1,33066,79100,4.708333333333333,0.4925147212806899,1.0290059743440354,1.0802261854099235,0.8574560711053064,0.9001371458869549,0.10778448397578268,0.08981528043595967,0.4668159201606537,0.7347634413535532,0.7592301777868108,0.61817207393229,0.6387564584458139,0.11324263642605584,0.09527343288623284,0.40835581792058095,0.4969286041575393,0.5068843662523677,0.4258679129039151,0.4344000030054306,0.12565894132660227,0.10768973778677927
43012472,4851 NW 21st St APT 412,33313,117900,5.357142857142857,0.47574051725995053,1.0496055382856262,1.076547106399878,0.8775703010839726,0.9000960206798465,0.0978617701114759,0.0818217701114759,0.4465004148477727,0.7244841292732062,0.736534902706025,0.612010899082803,0.6221908386912267,0.1033199225617491,0.0872799225617491,0.37998449573770277,0.47951361517320823,0.4841945032946688,0.41305734166209906,0.41708950079770524,0.11573622746229548,0.09969622746229549
42905816,2851 E Golf Blvd APT 202,33064,129900,5.396311066799601,0.47921884606676984,1.0497255195343407,1.0770615067221658,0.87636039297965,0.899181764879836,0.09650688173580227,0.08056849836397781,0.4497649575950813,0.7215680598353925,0.7336827163573342,0.6087781367178989,0.6189991240854488,0.10196503418607548,0.08602665081425101,0.38276271405150464,0.47646910320529523,0.48114573298941393,0.4100758672774986,0.41410083553201305,0.11438133908662187,0.09844295571479741
42978721,8220 SW 24th St APT 4301,33068,149000,5.443518924448341,0.48341113498185834,1.0509815819601003,1.0788602340714588,0.8758044874434613,0.899036339496916,0.09489980143138639,0.07908194908239312,0.45369957882627215,0.7185292719535655,0.7307368772052947,0.6052787572450529,0.6155622688904661,0.10035795388165959,0.08454010153266632,0.38611118812842715,0.47300402620714593,0.4776788761795547,0.4066599160545505,0.4106790659814367,0.11277425878220601,0.09695640643321272
2056219939,2811 Garden Dr S APT 207,33461,119500,5.385794122949342,0.4750534134823013,1.0486362507343183,1.0744529337855264,0.8768680964272145,0.8984559689686464,0.09746874361217321,0.08150322059962092,0.4456569280934582,0.723191797155014,0.7347210360403584,0.6110137783700862,0.620754657402147,0.10292689606244643,0.08696137304989413,0.3787852661313483,0.4784573747670163,0.4829313149044848,0.4122304783085156,0.4160851466239332,0.11534320096299283,0.09937767795044053
44805486,12 E Early St,34601,95000,5.3454872833670946,0.46027262957141146,1.0455056149678912,1.0662999877448063,0.8790994820548028,0.8965841536587923,0.10096878765533553,0.08489826133954605,0.4310961450577972,0.7292057537497683,0.7387384645197062,0.619095285069262,0.6271885512856209,0.10642694010560871,0.09035641378981925,0.3647249451055178,0.4856709073692965,0.48943787907596137,0.4199962693426472,0.42325385393236103,0.11884324500615515,0.10277271869036565
46617460,54 Flanders Trl #B,33484,106888,5.3497497497497495,0.47187412327283446,1.043680994551508,1.0689194231634342,0.8738989783559574,0.8950317163232229,0.09871973483467525,0.08266038748043529,0.44267437356788936,0.7236433089391238,0.7350462590617618,0.6120914281926998,0.6217365778679009,0.10417788728494845,0.08811853993070849,0.37625024953337466,0.4803787814878347,0.48484005591643137,0.41421279526747284,0.41805958663865067,0.11659419218549485,0.1005348448312549
2073700816,5300 NW 87th Ave #1013,33178,350000,5.694390212156709,0.497717587438448,1.054326322213862,1.0814725248782249,0.8725120426750547,0.894976993268169,0.0882065320162378,0.07299567487338067,0.4666367375491533,0.7040524781901741,0.7153442882867082,0.5897165176536896,0.5991745724641098,0.09366468446651097,0.07845382732365384,0.3959334524523284,0.4576667961597769,0.4618511963340103,0.3920423680982366,0.3956267709151813,0.10608098936705737,0.09087013222420026
42972858,9200 Lime Bay Blvd APT 312,33321,109000,5.3431372549019605,0.4744967512017546,1.041998486293164,1.0684105893007816,0.8716709570585214,0.8937656754380843,0.09835106674756153,0.08227436949985509,0.44533309350176553,0.7220910251062743,0.7340043069441996,0.6102624333335536,0.62033073235767,0.1038092191978347,0.08773252195012829,0.3789910722194343,0.47925688011187295,0.483912856712168,0.41296449016388703,0.4169764367477462,0.1162255240983811,0.10014882685067468
2053961348,3087 Newport S #3087,33442,129900,5.415207603801901,0.4808969510805104,1.0426917585385727,1.0698445789872033,0.8698541640585645,0.8925061067249955,0.09586023046559441,0.07997034593903554,0.45133992242908105,0.7169919528771732,0.7290297795516031,0.604545237781546,0.6146951575401475,0.10131838291586763,0.08542849838930874,0.3841030537205194,0.473775400252848,0.4784255908589125,0.40758419204648483,0.4115847040612991,0.11373468781641402,0.09784480328985513
43093877,2821 Somerset Dr APT 106,33311,98000,5.296152183311716,0.4703242467795447,1.03908897199459,1.0649050808193727,0.870763074601734,0.8923971356883124,0.10001142997542148,0.08381020548562558,0.44141704076318206,0.7242588723919848,0.7360526314914068,0.6130051790475958,0.6229872941227047,0.1054695824256947,0.08926835793589878,0.3756584004554894,0.4823991714766983,0.4870496188015018,0.41610236998461814,0.42011369974585266,0.11788588732624106,0.10168466283644516
163866753,841 4th Ave N APT 37,33701,114400,5.450733752620545,0.46987993929454097,1.043141503435655,1.064841645840551,0.8736802283704185,0.8918551215268479,0.09725664190634768,0.08145702652173231,0.4401290035068882,0.7202527692072866,0.7299783493307166,0.609463307918298,0.6176928968721506,0.10271479435662088,0.0869151789720055,0.3724510313026521,0.47701110089112997,0.4807959646365697,0.4115501439742035,0.4148156051268863,0.11513109925716727,0.0993314838725519
42905819,2851 E Golf Blvd APT 205,33064,110000,5.354361370716511,0.47549350764558934,1.039367287473478,1.0657524005210668,0.8691016189021212,0.8911644110843892,0.09795873980844556,0.08191146708117285,0.4462685870103648,0.720055835970855,0.7319471876578334,0.6083242597619933,0.6183704219499538,0.10341689225871878,0.08736961953144604,0.3797872036838411,0.47791210020686425,0.4825576916225402,0.4117032239972361,0.41570522554182926,0.11583319715926518,0.09978592443199245
43002897,6080 NW 44th St APT 206,33319,129999,5.419334667333667,0.4812634545305256,1.0412723722069528,1.0683911772956887,0.8685312076092413,0.8911511571645323,0.09571959978708876,0.07984026256141781,0.4516838997371678,0.7160461020121702,0.7280688908108673,0.6036662826196247,0.6138021554362426,0.10117775223736199,0.08529841501169101,0.38439578814945174,0.4732087801059729,0.47785359948014444,0.40705882484617895,0.4110543439395686,0.11359405713790836,0.09771471991223742
43003956,4172 Inverrary Dr APT 301,33319,130000,5.419376354844089,0.4812671565855762,1.0412580444671309,1.068376506153063,0.8685178532635079,0.89113747983199,0.09571818036788614,0.07983894959865538,0.4516873742554312,0.7160365546477935,0.7280591916437007,0.6036574104966378,0.613793141513695,0.10117633281815935,0.0852971020489286,0.38439874506287536,0.47320306083846964,0.4778478259949651,0.40705352197162964,0.41104899066604705,0.11359263771870573,0.09771340694947499
43042467,5861 NW 16th Pl APT 115,33313,165000,5.511022044088176,0.48940574253862656,1.038493450992366,1.0663835599304543,0.8630855717814145,0.8862648711760073,0.09264964889935468,0.07700055799026377,0.4593257440651771,0.7078973283727411,0.7200197085412302,0.5949812351200853,0.6051699848669202,0.09810780134962786,0.08245871044053696,0.3908992140521458,0.4656775171512603,0.4703011257493602,0.39974231036728036,0.40371126294748005,0.11052410625017427,0.09487501534108336
90165917,12 San Luis Obispo,34951,164900,5.501067520683213,0.49017205237359746,1.0381583982340516,1.0666349605089458,0.8625848967149052,0.8862454985753424,0.09267800217131014,0.07700428476682258,0.46014638720646206,0.7078153731197055,0.7201955304324849,0.5947673514643896,0.6051702243819138,0.09813615462158334,0.08246243721709579,0.39184345559116657,0.46568689707120636,0.4704095554523462,0.39966353716390646,0.403716634567535,0.11055245952212972,0.09487874211764216
44390633,2779 SE Joshua Estates St,34266,88000,5.2194543297746145,0.46716671986101943,1.0295646262885316,1.055648543260072,0.8640722819225282,0.8859634668793434,0.10208601253571832,0.08567669435390014,0.43867814242187114,0.7240590729398232,0.7362027630312915,0.6135805945226119,0.6238713744665307,0.10754416498599151,0.09113484680417332,0.3738718060489124,0.48512087672285403,0.489975462985163,0.4187614932499718,0.4229520236720973,0.11996046988653791,0.10355115170471973
46738132,315 Circle Dr S APT 104,33435,144900,5.491132332878581,0.48434475939241867,1.037510577217207,1.0637582929532372,0.8640702893739501,0.8859301834603008,0.09390690468704524,0.07820851959387755,0.4543733219949431,0.710324977529868,0.7218495180303034,0.5981028809516977,0.6078066941259501,0.09936505713731844,0.08366667204415074,0.38619374870067397,0.46841636509514906,0.4728415543255811,0.40263276442015816,0.4064364875726771,0.11178136203786483,0.09608297694469714
44345631,8700 SW 193rd Ter,33157,1525000,5.8375440208237634,0.5102299312764735,1.0486818273809362,1.0769499178377249,0.8625956114414861,0.8858475932487379,0.0839000214775961,0.06901215262513709,0.4783677260756366,0.6906633267329004,0.7020586006682178,0.5755926557733237,0.5850893754250253,0.08935817392786931,0.07447030507541029,0.40588699964272723,0.4461244912293473,0.450269341537263,0.3808640939887956,0.38440262345372905,0.1017744788284157,0.08688660997595668
46900904,12015 Greenway Cir S APT 202,33411,140000,5.479881008298105,0.4833523374716889,1.037045117540736,1.0631623680247522,0.8640617222018444,0.8858225077749076,0.09428081773052352,0.07855438915909495,0.4534423115190411,0.7109589898642749,0.7224602970664373,0.598857914917862,0.6085457435382324,0.09973897018079671,0.08401254160936814,0.3854024381012982,0.46919445656279135,0.47361948716684177,0.40340394334891555,0.40720849553435823,0.1121552750813431,0.09642884650991454
2054178307,2700 N Atlantic Ave #806,32118,115000,5.473063011612412,0.4718048307560889,1.03595505443849,1.0575235871100686,0.8669585873133758,0.8850086219507467,0.09650814692307008,0.08076466866220054,0.44193201846875696,0.7153841798118407,0.7250492222633329,0.6049296928661071,0.6131024639822602,0.1019662993733433,0.08622282111247374,0.3739767993766746,0.47405871395116245,0.4778213420841117,0.4088098668485478,0.4120546115621532,0.11438260427388969,0.09863912601302013
43031289,10434 Sunrise Lakes Blvd APT 210,33322,135000,5.450581395348837,0.484038316979601,1.0350941791484705,1.0621952457598853,0.8623265665073121,0.884904192959557,0.09466177011147589,0.07886177011147587,0.4542882127811642,0.7109410193559011,0.7229188845966869,0.5987468843784659,0.6088345137305085,0.10011992256174908,0.08431992256174907,0.3866121322912674,0.46972820605477195,0.47434805952027254,0.4037787262914487,0.40774995587465884,0.1125362274622955,0.09673622746229547
46605960,14609 Canalview Dr APT C,33484,149900,5.505362127221978,0.48559989693047956,1.0366891603898198,1.0630301776640643,0.862904826078692,0.884830193679932,0.0934361975075177,0.07777311545281458,0.4555507911461416,0.7088975869149716,0.7204310029915171,0.5966209899509456,0.6063277208583681,0.0988943499577909,0.0832312679030878,0.3871945363866329,0.4671923933777196,0.4716131692483948,0.4014514020762005,0.405250108340907,0.11131065485833729,0.09564757280363417
54566112,1983 SW Palm City Rd APT H,34994,99900,5.370967741935484,0.4699859766593311,1.032601106485501,1.055990020326728,0.8651356126807606,0.8847313521961256,0.09868128963099541,0.08267732566703145,0.4406704159183477,0.7184966873292411,0.7291448781054786,0.6080793962199686,0.6170911920044668,0.10413944208126859,0.08813547811730464,0.37398284282347755,0.47829370384579795,0.482484502646072,0.4126204496412389,0.41623582084813765,0.11655574698181499,0.10055178301785103
